date,site,rep,AlgalClass,Concentration
7/11/2023,EC_1163,A,Diatom_avg,13.815
7/11/2023,EC_1163,A,Cryptophyta_avg,0
7/11/2023,EC_1163,A,YellowSubstances_avg,2.8145
7/11/2023,EC_1163,A,Total_avg,65.8625
7/11/2023,EC_1163,B,GreenAlgae_avg,7.313
7/11/2023,EC_1163,B,Bluegreen_avg,48.328
7/11/2023,EC_1163,B,Diatom_avg,17.214
7/11/2023,EC_1163,B,Cryptophyta_avg,0.027
7/11/2023,EC_1163,B,YellowSubstances_avg,2.8445
7/11/2023,EC_1163,B,Total_avg,72.882
7/11/2023,EC_1163,C,GreenAlgae_avg,8.1675
7/11/2023,EC_1163,C,Bluegreen_avg,45.061
7/11/2023,EC_1163,C,Diatom_avg,15.068
7/11/2023,EC_1163,C,Cryptophyta_avg,0
7/11/2023,EC_1163,C,YellowSubstances_avg,2.7805
7/11/2023,EC_1163,C,Total_avg,68.2965
7/11/2023,Muddy_Creek,A,GreenAlgae_avg,24.656
7/11/2023,Muddy_Creek,A,Bluegreen_avg,11.3275
7/11/2023,Muddy_Creek,A,Diatom_avg,30.8335
7/11/2023,Muddy_Creek,A,Cryptophyta_avg,0.0985
7/11/2023,Muddy_Creek,A,YellowSubstances_avg,2.466
7/11/2023,Muddy_Creek,A,Total_avg,66.9145
7/11/2023,Muddy_Creek,B,GreenAlgae_avg,27.7815
7/11/2023,Muddy_Creek,B,Bluegreen_avg,12.356
7/11/2023,Muddy_Creek,B,Diatom_avg,35.243
7/11/2023,Muddy_Creek,B,Cryptophyta_avg,0
7/11/2023,Muddy_Creek,B,YellowSubstances_avg,2.06
7/11/2023,Muddy_Creek,B,Total_avg,75.3815
7/11/2023,Muddy_Creek,C,GreenAlgae_avg,26.8415
7/11/2023,Muddy_Creek,C,Bluegreen_avg,11.6385
7/11/2023,Muddy_Creek,C,Diatom_avg,34.971
7/11/2023,Muddy_Creek,C,Cryptophyta_avg,0
7/11/2023,Muddy_Creek,C,YellowSubstances_avg,2.3645
7/11/2023,Muddy_Creek,C,Total_avg,73.45
7/11/2023,ODNR_1,A,GreenAlgae_avg,11.103
7/11/2023,ODNR_1,A,Bluegreen_avg,41.5035
7/11/2023,ODNR_1,A,Diatom_avg,17.3065
7/11/2023,ODNR_1,A,Cryptophyta_avg,0
7/11/2023,ODNR_1,A,YellowSubstances_avg,2.779
7/11/2023,ODNR_1,A,Total_avg,69.9115
7/11/2023,ODNR_1,B,GreenAlgae_avg,10.699
7/11/2023,ODNR_1,B,Bluegreen_avg,42.093
7/11/2023,ODNR_1,B,Diatom_avg,16.7085
7/11/2023,ODNR_1,B,Cryptophyta_avg,0
7/11/2023,ODNR_1,B,YellowSubstances_avg,2.896
7/11/2023,ODNR_1,B,Total_avg,69.502
7/11/2023,ODNR_1,C,GreenAlgae_avg,10.4685
7/11/2023,ODNR_1,C,Bluegreen_avg,41.3575
7/11/2023,ODNR_1,C,Diatom_avg,16.655
7/11/2023,ODNR_1,C,Cryptophyta_avg,0
7/11/2023,ODNR_1,C,YellowSubstances_avg,2.86
7/11/2023,ODNR_1,C,Total_avg,68.48
7/11/2023,ODNR_2,A,GreenAlgae_avg,11.7455
7/11/2023,ODNR_2,A,Bluegreen_avg,50.0125
7/11/2023,ODNR_2,A,Diatom_avg,11.023
7/11/2023,ODNR_2,A,Cryptophyta_avg,0.08
7/11/2023,ODNR_2,A,YellowSubstances_avg,2.5775
7/11/2023,ODNR_2,A,Total_avg,72.8605
7/11/2023,ODNR_2,B,GreenAlgae_avg,11.928
7/11/2023,ODNR_2,B,Bluegreen_avg,53.771
7/11/2023,ODNR_2,B,Diatom_avg,11.6925
7/11/2023,ODNR_2,B,Cryptophyta_avg,2.7035
7/11/2023,ODNR_2,B,YellowSubstances_avg,2.477
7/11/2023,ODNR_2,B,Total_avg,80.0965
7/11/2023,ODNR_2,C,GreenAlgae_avg,10.6165
7/11/2023,ODNR_2,C,Bluegreen_avg,52.8435
7/11/2023,ODNR_2,C,Diatom_avg,13.4095
7/11/2023,ODNR_2,C,Cryptophyta_avg,0.0175
7/11/2023,ODNR_2,C,YellowSubstances_avg,2.608
7/11/2023,ODNR_2,C,Total_avg,76.889
7/11/2023,ODNR_4,A,GreenAlgae_avg,27.7775
7/11/2023,ODNR_4,A,Bluegreen_avg,44.679
7/11/2023,ODNR_4,A,Diatom_avg,42.4625
7/11/2023,ODNR_4,A,Cryptophyta_avg,4.1575
7/11/2023,ODNR_4,A,YellowSubstances_avg,2.7195
7/11/2023,ODNR_4,A,Total_avg,119.0775
7/11/2023,ODNR_4,B,GreenAlgae_avg,27.4075
7/11/2023,ODNR_4,B,Bluegreen_avg,48.696
7/11/2023,ODNR_4,B,Diatom_avg,48.002
7/11/2023,ODNR_4,B,Cryptophyta_avg,1.7245
7/11/2023,ODNR_4,B,YellowSubstances_avg,2.8905
7/11/2023,ODNR_4,B,Total_avg,125.8285
7/11/2023,ODNR_4,C,GreenAlgae_avg,27.74
7/11/2023,ODNR_4,C,Bluegreen_avg,47.2895
7/11/2023,ODNR_4,C,Diatom_avg,46.8065
7/11/2023,ODNR_4,C,Cryptophyta_avg,0.679
7/11/2023,ODNR_4,C,YellowSubstances_avg,2.6445
7/11/2023,ODNR_4,C,Total_avg,122.5165
7/11/2023,ODNR_6,A,GreenAlgae_avg,27.9035
7/11/2023,ODNR_6,A,Bluegreen_avg,96.15
7/11/2023,ODNR_6,A,Diatom_avg,17.0495
7/11/2023,ODNR_6,A,Cryptophyta_avg,0.053
7/11/2023,ODNR_6,A,YellowSubstances_avg,2.538
7/11/2023,ODNR_6,A,Total_avg,141.157
7/11/2023,ODNR_6,B,GreenAlgae_avg,29.934
7/11/2023,ODNR_6,B,Bluegreen_avg,96.781
7/11/2023,ODNR_6,B,Diatom_avg,17.307
7/11/2023,ODNR_6,B,Cryptophyta_avg,0
7/11/2023,ODNR_6,B,YellowSubstances_avg,2.601
7/11/2023,ODNR_6,B,Total_avg,144.023
7/11/2023,ODNR_6,C,GreenAlgae_avg,27.771
7/11/2023,ODNR_6,C,Bluegreen_avg,95.0585
7/11/2023,ODNR_6,C,Diatom_avg,16.0485
7/11/2023,ODNR_6,C,Cryptophyta_avg,0
7/11/2023,ODNR_6,C,YellowSubstances_avg,2.7455
7/11/2023,ODNR_6,C,Total_avg,138.879
7/18/2023,Bells,A,GreenAlgae_avg,8.5405
7/18/2023,Bells,A,Bluegreen_avg,28.7205
7/18/2023,Bells,A,Diatom_avg,14.578
7/18/2023,Bells,A,Cryptophyta_avg,0.1675
7/18/2023,Bells,A,YellowSubstances_avg,1.2445
7/18/2023,Bells,A,Total_avg,52.0065
7/18/2023,Bells,B,GreenAlgae_avg,7.7935
7/18/2023,Bells,B,Bluegreen_avg,26.7625
7/18/2023,Bells,B,Diatom_avg,14.5705
7/18/2023,Bells,B,Cryptophyta_avg,0.0445
7/18/2023,Bells,B,YellowSubstances_avg,1.397
7/18/2023,Bells,B,Total_avg,49.171
7/18/2023,Bells,C,GreenAlgae_avg,7.4785
7/18/2023,Bells,C,Bluegreen_avg,27.404
7/18/2023,Bells,C,Diatom_avg,13.0015
7/18/2023,Bells,C,Cryptophyta_avg,0.7815
7/18/2023,Bells,C,YellowSubstances_avg,1.327
7/18/2023,Bells,C,Total_avg,48.6675
7/18/2023,Bridge,A,GreenAlgae_avg,14.5245
7/18/2023,Bridge,A,Bluegreen_avg,61.4755
7/18/2023,Bridge,A,Diatom_avg,11.0115
7/18/2023,Bridge,A,Cryptophyta_avg,0.5445
7/18/2023,Bridge,A,YellowSubstances_avg,1.8625
7/18/2023,Bridge,A,Total_avg,87.5575
7/18/2023,Bridge,B,GreenAlgae_avg,14.63
7/18/2023,Bridge,B,Bluegreen_avg,57.7165
7/18/2023,Bridge,B,Diatom_avg,9.328
7/18/2023,Bridge,B,Cryptophyta_avg,0
7/18/2023,Bridge,B,YellowSubstances_avg,1.8215
7/18/2023,Bridge,B,Total_avg,81.674
7/18/2023,Bridge,C,GreenAlgae_avg,14.83
7/18/2023,Bridge,C,Bluegreen_avg,58.7515
7/18/2023,Bridge,C,Diatom_avg,10.3235
7/18/2023,Bridge,C,Cryptophyta_avg,0
7/18/2023,Bridge,C,YellowSubstances_avg,1.804
7/18/2023,Bridge,C,Total_avg,83.9045
7/18/2023,Buoy_2,A,GreenAlgae_avg,15.2465
7/18/2023,Buoy_2,A,Bluegreen_avg,36.4505
7/18/2023,Buoy_2,A,Diatom_avg,22.2235
7/18/2023,Buoy_2,A,Cryptophyta_avg,1.145
7/18/2023,Buoy_2,A,YellowSubstances_avg,1.573
7/18/2023,Buoy_2,A,Total_avg,75.0655
7/18/2023,Buoy_2,B,GreenAlgae_avg,17.6725
7/18/2023,Buoy_2,B,Bluegreen_avg,37.817
7/18/2023,Buoy_2,B,Diatom_avg,21.243
7/18/2023,Buoy_2,B,Cryptophyta_avg,1.816
7/18/2023,Buoy_2,B,YellowSubstances_avg,1.601
7/18/2023,Buoy_2,B,Total_avg,78.549
7/18/2023,Buoy_2,C,GreenAlgae_avg,17.699
7/18/2023,Buoy_2,C,Bluegreen_avg,38.803
7/18/2023,Buoy_2,C,Diatom_avg,16.6875
7/18/2023,Buoy_2,C,Cryptophyta_avg,3.586
7/18/2023,Buoy_2,C,YellowSubstances_avg,1.6515
7/18/2023,Buoy_2,C,Total_avg,76.777
7/18/2023,Causeway,A,GreenAlgae_avg,16.0645
7/18/2023,Causeway,A,Bluegreen_avg,25.7045
7/18/2023,Causeway,A,Diatom_avg,9.867
7/18/2023,Causeway,A,Cryptophyta_avg,0
7/18/2023,Causeway,A,YellowSubstances_avg,1.7685
7/18/2023,Causeway,A,Total_avg,51.6375
7/18/2023,Causeway,B,GreenAlgae_avg,17.2665
7/18/2023,Causeway,B,Bluegreen_avg,26.0665
7/18/2023,Causeway,B,Diatom_avg,11.831
7/18/2023,Causeway,B,Cryptophyta_avg,0
7/18/2023,Causeway,B,YellowSubstances_avg,1.565
7/18/2023,Causeway,B,Total_avg,55.1625
7/18/2023,Causeway,C,GreenAlgae_avg,16.244
7/18/2023,Causeway,C,Bluegreen_avg,23.55
7/18/2023,Causeway,C,Diatom_avg,8.5595
7/18/2023,Causeway,C,Cryptophyta_avg,0
7/18/2023,Causeway,C,YellowSubstances_avg,1.6555
7/18/2023,Causeway,C,Total_avg,48.352
7/18/2023,EC_1163,A,GreenAlgae_avg,2.9745
7/18/2023,EC_1163,A,Bluegreen_avg,17.703
7/18/2023,EC_1163,A,Diatom_avg,12.3605
7/18/2023,EC_1163,A,Cryptophyta_avg,0
7/18/2023,EC_1163,A,YellowSubstances_avg,1.327
7/18/2023,EC_1163,A,Total_avg,33.0395
7/18/2023,EC_1163,B,GreenAlgae_avg,3.7135
7/18/2023,EC_1163,B,Bluegreen_avg,15.1135
7/18/2023,EC_1163,B,Diatom_avg,10.3685
7/18/2023,EC_1163,B,Cryptophyta_avg,0
7/18/2023,EC_1163,B,YellowSubstances_avg,1.4525
7/18/2023,EC_1163,B,Total_avg,29.1955
7/18/2023,EC_1163,C,GreenAlgae_avg,4.0275
7/18/2023,EC_1163,C,Bluegreen_avg,15.9295
7/18/2023,EC_1163,C,Diatom_avg,10.617
7/18/2023,EC_1163,C,Cryptophyta_avg,0
7/18/2023,EC_1163,C,YellowSubstances_avg,1.24
7/18/2023,EC_1163,C,Total_avg,30.573
7/18/2023,Muddy_Creek,A,GreenAlgae_avg,29.8135
7/18/2023,Muddy_Creek,A,Bluegreen_avg,14.4205
7/18/2023,Muddy_Creek,A,Diatom_avg,42.301
7/18/2023,Muddy_Creek,A,Cryptophyta_avg,0
7/18/2023,Muddy_Creek,A,YellowSubstances_avg,1.46
7/18/2023,Muddy_Creek,A,Total_avg,86.5335
7/18/2023,Muddy_Creek,B,GreenAlgae_avg,31.21
7/18/2023,Muddy_Creek,B,Bluegreen_avg,14.431
7/18/2023,Muddy_Creek,B,Diatom_avg,47.092
7/18/2023,Muddy_Creek,B,Cryptophyta_avg,0
7/18/2023,Muddy_Creek,B,YellowSubstances_avg,1.5215
7/18/2023,Muddy_Creek,B,Total_avg,92.736
7/18/2023,Muddy_Creek,C,GreenAlgae_avg,31.7805
7/18/2023,Muddy_Creek,C,Bluegreen_avg,14.3725
7/18/2023,Muddy_Creek,C,Diatom_avg,45.9315
7/18/2023,Muddy_Creek,C,Cryptophyta_avg,0
7/18/2023,Muddy_Creek,C,YellowSubstances_avg,1.504
7/18/2023,Muddy_Creek,C,Total_avg,92.0855
7/18/2023,ODNR_1,A,GreenAlgae_avg,9.3015
7/18/2023,ODNR_1,A,Bluegreen_avg,37.328
7/18/2023,ODNR_1,A,Diatom_avg,11.1315
7/18/2023,ODNR_1,A,Cryptophyta_avg,0
7/18/2023,ODNR_1,A,YellowSubstances_avg,2.043
7/18/2023,ODNR_1,A,Total_avg,57.7605
7/18/2023,ODNR_1,B,GreenAlgae_avg,10.198
7/18/2023,ODNR_1,B,Bluegreen_avg,38.943
7/18/2023,ODNR_1,B,Diatom_avg,14.862
7/18/2023,ODNR_1,B,Cryptophyta_avg,0.025
7/18/2023,ODNR_1,B,YellowSubstances_avg,1.5725
7/18/2023,ODNR_1,B,Total_avg,64.0285
7/18/2023,ODNR_1,C,GreenAlgae_avg,10.477
7/18/2023,ODNR_1,C,Bluegreen_avg,40.022
7/18/2023,ODNR_1,C,Diatom_avg,12.0975
7/18/2023,ODNR_1,C,Cryptophyta_avg,0
7/18/2023,ODNR_1,C,YellowSubstances_avg,1.666
7/18/2023,ODNR_1,C,Total_avg,62.5975
7/18/2023,ODNR_2,A,GreenAlgae_avg,17.4615
7/18/2023,ODNR_2,A,Bluegreen_avg,56.3505
7/18/2023,ODNR_2,A,Diatom_avg,11.1205
7/18/2023,ODNR_2,A,Cryptophyta_avg,0
7/18/2023,ODNR_2,A,YellowSubstances_avg,1.944
7/18/2023,ODNR_2,A,Total_avg,84.9335
7/18/2023,ODNR_2,B,GreenAlgae_avg,18.248
7/18/2023,ODNR_2,B,Bluegreen_avg,61.5685
7/18/2023,ODNR_2,B,Diatom_avg,16.744
7/18/2023,ODNR_2,B,Cryptophyta_avg,0
7/18/2023,ODNR_2,B,YellowSubstances_avg,1.779
7/18/2023,ODNR_2,B,Total_avg,96.5585
7/18/2023,ODNR_2,C,GreenAlgae_avg,17.8595
7/18/2023,ODNR_2,C,Bluegreen_avg,58.6155
7/18/2023,ODNR_2,C,Diatom_avg,9.3225
7/18/2023,ODNR_2,C,Cryptophyta_avg,0
7/18/2023,ODNR_2,C,YellowSubstances_avg,1.9345
7/18/2023,ODNR_2,C,Total_avg,85.7965
7/18/2023,ODNR_4,A,GreenAlgae_avg,43.534
7/18/2023,ODNR_4,A,Bluegreen_avg,39.162
7/18/2023,ODNR_4,A,Diatom_avg,51.381
7/18/2023,ODNR_4,A,Cryptophyta_avg,0.0375
7/18/2023,ODNR_4,A,YellowSubstances_avg,1.738
7/18/2023,ODNR_4,A,Total_avg,134.115
7/18/2023,ODNR_4,B,GreenAlgae_avg,43.141
7/18/2023,ODNR_4,B,Bluegreen_avg,37.0335
7/18/2023,ODNR_4,B,Diatom_avg,44.961
7/18/2023,ODNR_4,B,Cryptophyta_avg,0
7/18/2023,ODNR_4,B,YellowSubstances_avg,1.627
7/18/2023,ODNR_4,B,Total_avg,125.136
7/18/2023,ODNR_4,C,GreenAlgae_avg,41.823
7/18/2023,ODNR_4,C,Bluegreen_avg,37.589
7/18/2023,ODNR_4,C,Diatom_avg,43.091
7/18/2023,ODNR_4,C,Cryptophyta_avg,0
7/18/2023,ODNR_4,C,YellowSubstances_avg,1.7175
7/18/2023,ODNR_4,C,Total_avg,122.5045
7/18/2023,ODNR_6,A,GreenAlgae_avg,20.57
7/18/2023,ODNR_6,A,Bluegreen_avg,103.2245
7/18/2023,ODNR_6,A,Diatom_avg,4.158
7/18/2023,ODNR_6,A,Cryptophyta_avg,8.9635
7/18/2023,ODNR_6,A,YellowSubstances_avg,2.3705
7/18/2023,ODNR_6,A,Total_avg,136.9145
7/18/2023,ODNR_6,B,GreenAlgae_avg,16.2125
7/18/2023,ODNR_6,B,Bluegreen_avg,97.196
7/18/2023,ODNR_6,B,Diatom_avg,14.561
7/18/2023,ODNR_6,B,Cryptophyta_avg,0.053
7/18/2023,ODNR_6,B,YellowSubstances_avg,2.289
7/18/2023,ODNR_6,B,Total_avg,128.024
7/18/2023,ODNR_6,C,GreenAlgae_avg,16.384
7/18/2023,ODNR_6,C,Bluegreen_avg,98.0455
7/18/2023,ODNR_6,C,Diatom_avg,13.684
7/18/2023,ODNR_6,C,Cryptophyta_avg,0.8115
7/18/2023,ODNR_6,C,YellowSubstances_avg,2.1795
7/18/2023,ODNR_6,C,Total_avg,128.9265
7/25/2023,Bells,A,GreenAlgae_avg,0.0455
7/25/2023,Bells,A,Bluegreen_avg,11.653
7/25/2023,Bells,A,Diatom_avg,10.459
7/25/2023,Bells,A,Cryptophyta_avg,0.757
7/25/2023,Bells,A,YellowSubstances_avg,1.1885
7/25/2023,Bells,A,Total_avg,22.9155
7/25/2023,Bells,B,GreenAlgae_avg,0.0255
7/25/2023,Bells,B,Bluegreen_avg,11.1315
7/25/2023,Bells,B,Diatom_avg,8.4775
7/25/2023,Bells,B,Cryptophyta_avg,1.054
7/25/2023,Bells,B,YellowSubstances_avg,1.74
7/25/2023,Bells,B,Total_avg,20.6885
7/25/2023,Bells,C,GreenAlgae_avg,0.302
7/25/2023,Bells,C,Bluegreen_avg,10.7225
7/25/2023,Bells,C,Diatom_avg,9.7505
7/25/2023,Bells,C,Cryptophyta_avg,0.7015
7/25/2023,Bells,C,YellowSubstances_avg,0.972
7/25/2023,Bells,C,Total_avg,21.477
7/25/2023,Bridge,A,GreenAlgae_avg,15.412
7/25/2023,Bridge,A,Bluegreen_avg,74.936
7/25/2023,Bridge,A,Diatom_avg,2.313
7/25/2023,Bridge,A,Cryptophyta_avg,0
7/25/2023,Bridge,A,YellowSubstances_avg,2.993
7/25/2023,Bridge,A,Total_avg,92.661
7/25/2023,Bridge,B,GreenAlgae_avg,13.0035
7/25/2023,Bridge,B,Bluegreen_avg,71.1745
7/25/2023,Bridge,B,Diatom_avg,4.4555
7/25/2023,Bridge,B,Cryptophyta_avg,0
7/25/2023,Bridge,B,YellowSubstances_avg,3.4255
7/25/2023,Bridge,B,Total_avg,88.634
7/25/2023,Bridge,C,GreenAlgae_avg,13.8295
7/25/2023,Bridge,C,Bluegreen_avg,72.7275
7/25/2023,Bridge,C,Diatom_avg,4.389
7/25/2023,Bridge,C,Cryptophyta_avg,0
7/25/2023,Bridge,C,YellowSubstances_avg,2.681
7/25/2023,Bridge,C,Total_avg,90.9445
7/25/2023,Buoy_2,A,GreenAlgae_avg,21.969
7/25/2023,Buoy_2,A,Bluegreen_avg,29.9015
7/25/2023,Buoy_2,A,Diatom_avg,18.0325
7/25/2023,Buoy_2,A,Cryptophyta_avg,0.121
7/25/2023,Buoy_2,A,YellowSubstances_avg,1.661
7/25/2023,Buoy_2,A,Total_avg,70.023
7/25/2023,Buoy_2,B,GreenAlgae_avg,23.169
7/25/2023,Buoy_2,B,Bluegreen_avg,31.922
7/25/2023,Buoy_2,B,Diatom_avg,21.2245
7/25/2023,Buoy_2,B,Cryptophyta_avg,0.0185
7/25/2023,Buoy_2,B,YellowSubstances_avg,2.132
7/25/2023,Buoy_2,B,Total_avg,76.335
7/25/2023,Buoy_2,C,GreenAlgae_avg,24.103
7/25/2023,Buoy_2,C,Bluegreen_avg,26.9295
7/25/2023,Buoy_2,C,Diatom_avg,20.333
7/25/2023,Buoy_2,C,Cryptophyta_avg,0
7/25/2023,Buoy_2,C,YellowSubstances_avg,1.646
7/25/2023,Buoy_2,C,Total_avg,71.365
7/25/2023,Causeway,A,GreenAlgae_avg,19.568
7/25/2023,Causeway,A,Bluegreen_avg,17.176
7/25/2023,Causeway,A,Diatom_avg,9.628
7/25/2023,Causeway,A,Cryptophyta_avg,0
7/25/2023,Causeway,A,YellowSubstances_avg,2.0185
7/25/2023,Causeway,A,Total_avg,46.371
7/25/2023,Causeway,B,GreenAlgae_avg,20.303
7/25/2023,Causeway,B,Bluegreen_avg,15.797
7/25/2023,Causeway,B,Diatom_avg,10.037
7/25/2023,Causeway,B,Cryptophyta_avg,0
7/25/2023,Causeway,B,YellowSubstances_avg,1.3315
7/25/2023,Causeway,B,Total_avg,46.1365
7/25/2023,Causeway,C,GreenAlgae_avg,21.528
7/25/2023,Causeway,C,Bluegreen_avg,15.705
7/25/2023,Causeway,C,Diatom_avg,10.0785
7/25/2023,Causeway,C,Cryptophyta_avg,0
7/25/2023,Causeway,C,YellowSubstances_avg,2.005
7/25/2023,Causeway,C,Total_avg,47.31
7/25/2023,EC_1163,A,GreenAlgae_avg,13.3535
7/25/2023,EC_1163,A,Bluegreen_avg,43.2745
7/25/2023,EC_1163,A,Diatom_avg,13.4245
7/25/2023,EC_1163,A,Cryptophyta_avg,0.2335
7/25/2023,EC_1163,A,YellowSubstances_avg,2.136
7/25/2023,EC_1163,A,Total_avg,70.285
7/25/2023,EC_1163,B,GreenAlgae_avg,14.1435
7/25/2023,EC_1163,B,Bluegreen_avg,41.037
7/25/2023,EC_1163,B,Diatom_avg,9.0895
7/25/2023,EC_1163,B,Cryptophyta_avg,0
7/25/2023,EC_1163,B,YellowSubstances_avg,2.6515
7/25/2023,EC_1163,B,Total_avg,64.271
7/25/2023,EC_1163,C,GreenAlgae_avg,12.643
7/25/2023,EC_1163,C,Bluegreen_avg,40.7725
7/25/2023,EC_1163,C,Diatom_avg,8.416
7/25/2023,EC_1163,C,Cryptophyta_avg,0
7/25/2023,EC_1163,C,YellowSubstances_avg,2.075
7/25/2023,EC_1163,C,Total_avg,61.8335
7/25/2023,Muddy_Creek,A,GreenAlgae_avg,55.1895
7/25/2023,Muddy_Creek,A,Bluegreen_avg,24.245
7/25/2023,Muddy_Creek,A,Diatom_avg,60.3555
7/25/2023,Muddy_Creek,A,Cryptophyta_avg,0
7/25/2023,Muddy_Creek,A,YellowSubstances_avg,1.2295
7/25/2023,Muddy_Creek,A,Total_avg,139.79
7/25/2023,Muddy_Creek,B,GreenAlgae_avg,52.1865
7/25/2023,Muddy_Creek,B,Bluegreen_avg,22.246
7/25/2023,Muddy_Creek,B,Diatom_avg,51.253
7/25/2023,Muddy_Creek,B,Cryptophyta_avg,0
7/25/2023,Muddy_Creek,B,YellowSubstances_avg,2.2785
7/25/2023,Muddy_Creek,B,Total_avg,125.6855
7/25/2023,Muddy_Creek,C,GreenAlgae_avg,51.7565
7/25/2023,Muddy_Creek,C,Bluegreen_avg,20.729
7/25/2023,Muddy_Creek,C,Diatom_avg,51.6755
7/25/2023,Muddy_Creek,C,Cryptophyta_avg,0
7/25/2023,Muddy_Creek,C,YellowSubstances_avg,1.7535
7/25/2023,Muddy_Creek,C,Total_avg,124.163
7/25/2023,ODNR_1,A,GreenAlgae_avg,12.9595
7/25/2023,ODNR_1,A,Bluegreen_avg,46.704
7/25/2023,ODNR_1,A,Diatom_avg,8.8365
7/25/2023,ODNR_1,A,Cryptophyta_avg,0
7/25/2023,ODNR_1,A,YellowSubstances_avg,3.024
7/25/2023,ODNR_1,A,Total_avg,68.4985
7/25/2023,ODNR_1,B,GreenAlgae_avg,13.2175
7/25/2023,ODNR_1,B,Bluegreen_avg,47.3355
7/25/2023,ODNR_1,B,Diatom_avg,6.8305
7/25/2023,ODNR_1,B,Cryptophyta_avg,0
7/25/2023,ODNR_1,B,YellowSubstances_avg,2.3495
7/25/2023,ODNR_1,B,Total_avg,67.385
7/25/2023,ODNR_1,C,GreenAlgae_avg,14.1155
7/25/2023,ODNR_1,C,Bluegreen_avg,45.9665
7/25/2023,ODNR_1,C,Diatom_avg,8.511
7/25/2023,ODNR_1,C,Cryptophyta_avg,0
7/25/2023,ODNR_1,C,YellowSubstances_avg,2.868
7/25/2023,ODNR_1,C,Total_avg,68.594
7/25/2023,ODNR_2,A,GreenAlgae_avg,18.721
7/25/2023,ODNR_2,A,Bluegreen_avg,34.12
7/25/2023,ODNR_2,A,Diatom_avg,14.5955
7/25/2023,ODNR_2,A,Cryptophyta_avg,0
7/25/2023,ODNR_2,A,YellowSubstances_avg,2.4435
7/25/2023,ODNR_2,A,Total_avg,67.4365
7/25/2023,ODNR_2,B,GreenAlgae_avg,20.5395
7/25/2023,ODNR_2,B,Bluegreen_avg,33.0305
7/25/2023,ODNR_2,B,Diatom_avg,17.2695
7/25/2023,ODNR_2,B,Cryptophyta_avg,0.316
7/25/2023,ODNR_2,B,YellowSubstances_avg,1.744
7/25/2023,ODNR_2,B,Total_avg,71.155
7/25/2023,ODNR_2,C,GreenAlgae_avg,19.3415
7/25/2023,ODNR_2,C,Bluegreen_avg,32.911
7/25/2023,ODNR_2,C,Diatom_avg,14.427
7/25/2023,ODNR_2,C,Cryptophyta_avg,0
7/25/2023,ODNR_2,C,YellowSubstances_avg,2.3025
7/25/2023,ODNR_2,C,Total_avg,66.6795
7/25/2023,ODNR_4,A,GreenAlgae_avg,50.4475
7/25/2023,ODNR_4,A,Bluegreen_avg,26.089
7/25/2023,ODNR_4,A,Diatom_avg,40.857
7/25/2023,ODNR_4,A,Cryptophyta_avg,0
7/25/2023,ODNR_4,A,YellowSubstances_avg,2.5155
7/25/2023,ODNR_4,A,Total_avg,117.392
7/25/2023,ODNR_4,B,GreenAlgae_avg,48.048
7/25/2023,ODNR_4,B,Bluegreen_avg,26.984
7/25/2023,ODNR_4,B,Diatom_avg,38.0175
7/25/2023,ODNR_4,B,Cryptophyta_avg,0
7/25/2023,ODNR_4,B,YellowSubstances_avg,1.9355
7/25/2023,ODNR_4,B,Total_avg,113.0475
7/25/2023,ODNR_4,C,GreenAlgae_avg,46.175
7/25/2023,ODNR_4,C,Bluegreen_avg,25.759
7/25/2023,ODNR_4,C,Diatom_avg,32.8945
7/25/2023,ODNR_4,C,Cryptophyta_avg,0
7/25/2023,ODNR_4,C,YellowSubstances_avg,2.5215
7/25/2023,ODNR_4,C,Total_avg,104.8285
7/25/2023,ODNR_6,A,GreenAlgae_avg,14.7365
7/25/2023,ODNR_6,A,Bluegreen_avg,62.5535
7/25/2023,ODNR_6,A,Diatom_avg,19.2035
7/25/2023,ODNR_6,A,Cryptophyta_avg,0
7/25/2023,ODNR_6,A,YellowSubstances_avg,2.314
7/25/2023,ODNR_6,A,Total_avg,96.494
7/25/2023,ODNR_6,B,GreenAlgae_avg,13.0305
7/25/2023,ODNR_6,B,Bluegreen_avg,63.457
7/25/2023,ODNR_6,B,Diatom_avg,9.798
7/25/2023,ODNR_6,B,Cryptophyta_avg,0
7/25/2023,ODNR_6,B,YellowSubstances_avg,3.1785
7/25/2023,ODNR_6,B,Total_avg,86.2855
7/25/2023,ODNR_6,C,GreenAlgae_avg,15.044
7/25/2023,ODNR_6,C,Bluegreen_avg,64.976
7/25/2023,ODNR_6,C,Diatom_avg,15.799
7/25/2023,ODNR_6,C,Cryptophyta_avg,0
7/25/2023,ODNR_6,C,YellowSubstances_avg,2.265
7/25/2023,ODNR_6,C,Total_avg,95.82
8/1/2023,Bells,A,GreenAlgae_avg,0.4795
8/1/2023,Bells,A,Bluegreen_avg,6.1175
8/1/2023,Bells,A,Diatom_avg,9.4045
8/1/2023,Bells,A,Cryptophyta_avg,0.273
8/1/2023,Bells,A,YellowSubstances_avg,1.136
8/1/2023,Bells,A,Total_avg,16.2765
8/1/2023,Bells,B,GreenAlgae_avg,0.8075
8/1/2023,Bells,B,Bluegreen_avg,5.6555
8/1/2023,Bells,B,Diatom_avg,8.181
8/1/2023,Bells,B,Cryptophyta_avg,2.5015
8/1/2023,Bells,B,YellowSubstances_avg,0.831
